trade_date,open,high,low,close,volume
2025-07-08,23868.0,24170.0,23830.0,24114.0,69420
2025-07-09,24110.0,24142.0,23818.0,23881.0,62100
2025-07-10,23888.0,24085.0,23806.0,24024.0,67495
2025-07-11,24024.0,24532.0,23884.0,24165.0,90157
2025-07-14,24160.0,24270.0,24047.0,24184.0,53908
2025-07-15,24185.0,24599.0,24125.0,24533.0,93539
2025-07-16,24532.0,24879.0,24417.0,24541.0,92046
2025-07-17,24539.0,24668.0,24409.0,24447.0,72470
2025-07-18,24451.0,24866.0,24413.0,24852.0,74440
2025-07-21,24848.0,25083.0,24846.0,24984.0,71913
2025-07-22,24984.0,25168.0,24915.0,25140.0,67984
2025-07-23,25137.0,25580.0,25107.0,25568.0,86265
2025-07-24,25570.0,25744.0,25449.0,25687.0,76221
2025-07-25,25680.0,25693.0,25333.0,25358.0,67557
2025-07-28,25351.0,25648.0,25254.0,25508.0,67600
2025-07-29,25514.0,25522.0,25218.0,25478.0,58605
2025-07-30,25492.0,25558.0,25085.0,25180.0,84621
2025-07-31,25183.0,25216.0,24733.0,24759.0,85750
2025-08-01,24747.0,24830.0,24437.0,24443.0,86696
2025-08-04,24439.0,24720.0,24242.0,24717.0,78433
2025-08-05,24720.0,24882.0,24614.0,24849.0,67251
2025-08-06,24847.0,24955.0,24754.0,24843.0,60706
2025-08-07,24835.0,25084.0,24737.0,25026.0,74675
2025-08-08,25039.0,25061.0,24779.0,24829.0,60283
2025-08-11,24822.0,24942.0,24740.0,24889.0,59976
2025-08-12,24890.0,24991.0,24720.0,24916.0,65094
2025-08-13,24915.0,25641.0,24876.0,25630.0,80499
2025-08-14,25642.0,25850.0,25463.0,25555.0,73110
2025-08-15,25550.0,25583.0,25144.0,25233.0,66397
2025-08-18,25226.0,25463.0,25152.0,25190.0,66640
2025-08-19,25200.0,25288.0,25062.0,25116.0,61882
2025-08-20,25124.0,25210.0,24858.0,25126.0,68436
2025-08-21,25134.0,25219.0,24990.0,25107.0,61552
2025-08-22,25104.0,25362.0,25071.0,25354.0,63555
2025-08-25,25354.0,25950.0,25331.0,25863.0,84106
2025-08-26,25857.0,25867.0,25483.0,25570.0,66650
2025-08-27,25579.0,25718.0,25160.0,25184.0,72267
2025-08-28,25090.0,25090.0,24738.0,24911.0,73988
2025-08-29,24906.0,25212.0,24872.0,25038.0,76317
2025-09-01,25038.0,25598.0,24877.0,25529.0,79724
2025-09-02,25528.0,25694.0,25379.0,25393.0,77568
2025-09-03,25406.0,25761.0,25196.0,25319.0,93782
2025-09-04,25319.0,25478.0,24963.0,24972.0,84547
2025-09-05,24973.0,25435.0,24883.0,25390.0,70952
2025-09-08,25385.0,25639.0,25249.0,25587.0,70719
2025-09-09,25582.0,26033.0,25524.0,25912.0,84267
2025-09-10,25902.0,26314.0,25868.0,26186.0,81527
2025-09-11,26183.0,26269.0,25896.0,26103.0,87614
2025-09-12,26107.0,26603.0,26080.0,26391.0,86140
2025-09-15,26385.0,26568.0,26293.0,26475.0,72913
2025-09-16,26466.0,26674.0,26351.0,26457.0,73462
2025-09-17,26464.0,26969.0,26362.0,26910.0,85322
2025-09-18,26903.0,27072.0,26351.0,26547.0,123785
2025-09-19,26556.0,26671.0,26414.0,26571.0,91019
2025-09-22,26565.0,26689.0,26213.0,26394.0,87809
2025-09-23,26391.0,26463.0,26033.0,26200.0,86302
2025-09-24,26201.0,26581.0,26067.0,26480.0,91111
2025-09-25,26488.0,26653.0,26369.0,26537.0,83528
2025-09-26,26533.0,26546.0,26097.0,26129.0,94740
2025-09-29,26169.0,26746.0,26125.0,26705.0,72047
2025-09-30,26700.0,26946.0,26614.0,26920.0,83092
2025-10-02,26912.0,27444.0,26815.0,27392.0,79249
2025-10-03,27376.0,27408.0,27003.0,27188.0,68792
2025-10-06,27192.0,27247.0,26907.0,26993.0,62137
2025-10-08,26993.0,27185.0,26533.0,26843.0,81440
2025-10-09,26847.0,27016.0,26504.0,26763.0,108194
2025-10-10,26763.0,26832.0,26281.0,26283.0,102254
2025-10-13,26282.0,26440.0,24969.0,25823.0,203375
2025-10-14,25815.0,26089.0,25331.0,25521.0,150308
2025-10-15,25518.0,25997.0,25327.0,25904.0,121534
2025-10-16,25907.0,26071.0,25670.0,25910.0,101967
2025-10-17,25905.0,26015.0,25142.0,25223.0,106486
2025-10-20,25228.0,25978.0,25196.0,25853.0,112881
2025-10-21,25851.0,26400.0,25790.0,26009.0,87775
2025-10-22,26012.0,26092.0,25646.0,25745.0,90954
2025-10-23,25738.0,26097.0,25521.0,25957.0,118131
2025-10-24,25945.0,26261.0,25904.0,26155.0,85905
2025-10-27,26158.0,26569.0,26125.0,26440.0,74662
2025-10-28,26440.0,26585.0,26260.0,26344.0,73786
2025-10-30,26365.0,26705.0,26157.0,26322.0,102606
2025-10-31,26321.0,26352.0,25877.0,25911.0,91159
2025-11-03,25909.0,26240.0,25792.0,26161.0,88413
2025-11-04,26162.0,26302.0,25882.0,25905.0,90462
2025-11-05,25903.0,26033.0,25491.0,25940.0,99178
